yearOfRegistration,gender,ageBroad,citizenship,isForcedLabour,isSexualExploit,CountryOfExploitation,nacionalidade_lat,nacionalidade_long,nacionalidade,pais_exploracao_lat,pais_exploracao_long,pais_exploracao,nacionalidade_alpha3,pais_exploracao_alpha3
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
2016,Female,,PH,1.0,,,12.879721,121.774017,Philippines,,,,PHL,
